DateTime,Epicenter,Lat,Long,Magnitude
2017-02-27 10:06:00,Ramechhap,27.38,86.13,4.7
2017-03-10 07:28:00,Humla,30.37,81.57,4.1
2017-04-24 17:04:00,Sindhupalchowk,27.86,85.77,4.2
2017-04-24 20:49:00,Bajhang,29.75,81.31,4.1
2017-05-30 23:23:00,Bajhang,29.64,80.97,4.1
2017-06-12 17:39:00,Dolakha,27.62,86.1,4.1
2017-06-14 09:27:00,Taplejung-Tibet Border,27.88,88.13,4.1
2017-06-28 00:09:00,Ramechhap,27.66,86.41,4.2
2017-07-02 07:43:00,Okhaldhunga,27.34,86.49,5.1
2017-07-15 22:20:00,Dailekh,28.94,81.75,4.0
2017-07-24 10:29:00,Dolakha,27.56,85.96,4.0
2017-08-21 17:48:00,Dolakha,27.66,86.27,4.6
2017-08-22 06:35:00,Bajhang,29.41,81.1,4.9
2017-08-24 16:25:00,Sindhupalchok-Tibet border,28.06,85.94,4.8
2017-09-21 13:04:00,Dolakha,27.62,86.25,4.6
2017-10-02 07:07:00,Rukum,28.83,82.55,4.1
2017-10-15 05:02:00,Myagdi,28.5,83.32,4.2
2017-10-26 18:36:00,Achham,29.08,81.45,4.0
2017-11-06 08:54:00,Bajhang,29.78,81.28,4.5
2017-12-08 08:36:00,Dolakha,27.63,86.19,5.2
2017-12-18 17:18:00,Sindhupalchowk,27.96,85.68,4.2
2017-12-28 13:30:00,Darchula,29.82,80.76,4.5
2018-01-19 08:38:00,Dolakha,27.72,86.01,4.3
2018-02-26 00:45:00,Dolakha,27.7,86.33,4.7
2018-03-02 10:51:00,Dolakha,27.7,86.33,4.6
2018-05-05 20:49:00,Taplejung,27.74,88.13,4.4
2018-05-24 20:10:00,Dharchula,29.98,80.54,4.6
2018-05-31 02:17:00,gorkha,28.17,84.89,4.1
2018-05-31 21:45:00,Dailekh,28.9,81.77,4.3
2018-06-01 21:07:00,Dolakha,27.68,86.11,4.3
2018-06-05 07:19:00,Bajura,29.68,81.65,4.9
2018-06-20 09:54:00,Taplejung,27.36,88.01,4.8
2018-06-20 10:00:00,Taplejung,27.31,87.9,4.7
2018-06-28 09:52:00,Dhading,27.87,84.91,5.0
2018-07-05 07:21:00,Dhading,28.11,85.04,4.1
2018-07-13 08:58:00,Bajura,29.57,81.56,4.1
2018-07-17 22:52:00,Dhading,27.82,84.81,4.4
2018-07-18 11:15:00,Dailekh,29.02,81.51,4.2
2018-07-24 08:30:00,Dhading,27.75,84.87,4.8
2018-07-24 17:44:00,Sindhupalchok,27.94,85.51,4.3
2018-08-02 14:32:00,Dolakha,27.66,86.1,4.2
2018-08-24 18:16:00,Taplejung,27.5,88.04,4.5
2018-08-29 23:35:00,Sankhuwasabha,27.79,87.41,4.2
2018-09-19 01:42:00,East Rukum,28.57,82.88,4.0
2018-10-05 12:53:00,Dailekh,28.94,81.74,4.0
2018-10-05 21:45:00,Dailekh,28.93,81.7,4.0
2018-10-06 10:52:00,Dailekh,28.94,81.72,4.3
2018-10-25 07:07:00,Sindhupalchok/Dolakha,27.72,86.02,4.0
2018-12-22 05:06:00,Sindhupalchok,27.85,85.76,4.7
2019-01-10 11:34:00,Ramechhap,27.6,86.31,4.5
2019-01-22 22:30:00,Bhojpur,27.09,86.96,4.5
2019-02-14 17:11:00,Taplejung,27.81,88.18,4.6
2019-02-16 20:34:00,Kathmandu,27.68,85.27,4.0
2019-02-26 16:15:00,Dolakha,27.66,86.0,4.4
2019-02-26 16:20:00,Sindhupalchok,27.84,85.95,4.1
2019-03-18 09:01:00,Makawanpur,27.63,85.16,4.1
2019-04-01 20:47:00,Dailekh,28.98,81.69,4.1
2019-04-09 13:05:00,Dolakha,27.76,86.27,4.2
2019-04-13 10:25:00,Rasuwa,28.03,85.38,4.6
2019-04-14 04:27:00,Bajhang,29.49,81.24,4.8
2019-04-16 12:35:00,Gorkha,28.0,84.76,4.5
2019-04-24 06:29:00,Dhading,27.69,85.17,5.2
2019-04-24 06:40:00,Dhading,27.7,85.14,4.3
2019-04-29 11:35:00,Sindhupalchowk,27.93,85.94,4.0
2019-05-04 08:37:00,Sindhupalchowk,27.94,85.72,4.0
2019-05-11 00:36:00,Dailekh,28.98,81.78,5.1
